scanner	tf	symbol	trades	wins	net	pf	avgR	netStress	windowsUp	days
scott-barclay-s-three-musksteers	1h	SOLUSD	17	10	180.94	2.170	0.543	129.02	4	125
scott-barclay-s-three-musksteers	15m	BTCUSD	7	1	-107.32	0.049	-0.814	-111.03	1	42
take-liquidity-multi-time-frame-tradesystem	15m	SOLUSD	21	11	32.92	1.199	0.093	-12.53	4	42
options-momentum-bias-strategy-v2	1h	LINKUSD	74	25	-301.77	0.509	-0.238	-361.36	1	125
scott-barclay-s-three-musksteers	1h	LINKUSD	17	11	159.86	2.319	0.459	121.63	6	125
scott-barclay-s-three-musksteers	4h	SOLUSD	11	5	-54.27	0.476	-0.294	-111.22	2	333
scott-barclay-s-three-musksteers	4h	LINKUSD	9	4	-53.89	0.445	-0.304	-82.93	3	333
scott-barclay-s-three-musksteers	15m	SOLUSD	14	5	-77.61	0.554	-0.286	-95.91	2	42
scott-barclay-s-three-musksteers	15m	LINKUSD	23	10	-79.94	0.673	-0.170	-108.60	3	42
3commas-triple-rsi-dca-long-risk-adjusted-averaging-strategy	15m	BTCUSD	8	6	57.08	2.376	0.360	16.22	5	42
take-liquidity-multi-time-frame-tradesystem	15m	LINKUSD	21	11	64.03	1.327	0.169	35.08	5	42
3commas-triple-rsi-dca-long-risk-adjusted-averaging-strategy	1h	BTCUSD	12	5	-82.40	0.379	-0.359	-115.85	0	125
3commas-triple-rsi-dca-long-risk-adjusted-averaging-strategy	15m	SOLUSD	18	8	-106.66	0.422	-0.313	-169.63	2	42
3commas-triple-rsi-dca-long-risk-adjusted-averaging-strategy	4h	BTCUSD	3	2	18.29	1.903	0.311	-7.48	1	333
take-liquidity-multi-time-frame-tradesystem	4h	SOLUSD	3	1	-9.41	0.602	-0.144	-11.93	1	333
adaptive-s-r-reversal-rsi-divergence-dca-be-stop-5m	4h	BTCUSD	29	14	-71.29	0.734	-0.132	-96.30	4	333
3commas-triple-rsi-dca-long-risk-adjusted-averaging-strategy	15m	LINKUSD	13	6	-92.91	0.309	-0.370	-150.05	2	42
adaptive-s-r-reversal-rsi-divergence-dca-be-stop-5m	1h	BTCUSD	49	18	-302.42	0.408	-0.369	-349.11	1	125
adaptive-s-r-reversal-rsi-divergence-dca-be-stop-5m	15m	BTCUSD	24	9	-152.82	0.426	-0.339	-167.02	1	42
3commas-triple-rsi-dca-long-risk-adjusted-averaging-strategy	1h	SOLUSD	16	7	-52.34	0.701	-0.174	-79.61	1	125
3commas-triple-rsi-dca-long-risk-adjusted-averaging-strategy	4h	SOLUSD	7	3	-34.98	0.537	-0.256	-37.65	0	333
adaptive-s-r-reversal-rsi-divergence-dca-be-stop-5m	4h	SOLUSD	31	14	-112.72	0.591	-0.199	-133.51	2	333
strategy-461-ts-m15	15m	BTCUSD	84	41	-261.37	0.522	-0.179	-414.59	0	42
strategy-461-ts-m15	15m	SOLUSD	170	75	-462.18	0.603	-0.182	-622.96	2	42
strategy-461-ts-m15	15m	LINKUSD	156	79	-257.53	0.760	-0.089	-535.74	1	42
strategy-461-ts-m15	1h	BTCUSD	159	74	-428.43	0.567	-0.174	-600.37	2	125
strategy-461-ts-m15	1h	SOLUSD	167	79	-182.26	0.839	-0.052	-373.84	3	125
strategy-461-ts-m15	1h	LINKUSD	141	75	-216.36	0.785	-0.080	-372.66	5	125
strategy-461-ts-m15	4h	BTCUSD	98	52	35.10	1.047	0.030	-90.41	5	333
strategy-461-ts-m15	4h	SOLUSD	87	44	14.71	1.022	0.022	-170.17	5	333
take-liquidity-multi-time-frame-tradesystem	4h	LINKUSD	4	2	-21.63	0.439	-0.266	-49.72	1	333
strategy-461-ts-m15	4h	LINKUSD	89	47	74.02	1.100	0.050	-12.65	4	333
3commas-triple-rsi-dca-long-risk-adjusted-averaging-strategy	1h	LINKUSD	14	7	-54.32	0.602	-0.192	-68.94	2	125
adaptive-s-r-reversal-rsi-divergence-dca-be-stop-5m	4h	LINKUSD	30	11	-122.63	0.614	-0.212	-155.07	3	333
3commas-triple-rsi-dca-long-risk-adjusted-averaging-strategy	4h	LINKUSD	1	1	10.78	99.000	0.546	9.24	1	333
adaptive-s-r-reversal-rsi-divergence-dca-be-stop-5m	1h	SOLUSD	44	18	-203.74	0.545	-0.262	-301.29	1	125
autotrade-bot-v12	1h	BTCUSD	46	25	-30.01	0.903	-0.029	-118.59	4	125
autotrade-bot-v12	15m	BTCUSD	25	10	-71.22	0.532	-0.148	-87.50	3	42
autotrade-bot-v12	1h	SOLUSD	49	21	-148.97	0.625	-0.167	-226.33	1	125
autotrade-bot-v12	4h	BTCUSD	27	12	-26.15	0.872	-0.044	-71.25	2	333
autotrade-bot-v12	1h	LINKUSD	54	21	-246.67	0.483	-0.254	-267.38	2	125
autotrade-bot-v12	4h	SOLUSD	23	12	151.76	1.946	0.341	49.26	2	333
autotrade-bot-v12	15m	SOLUSD	69	24	-94.80	0.851	-0.060	-287.51	2	42
adaptive-s-r-reversal-rsi-divergence-dca-be-stop-5m	15m	SOLUSD	48	22	-157.92	0.674	-0.174	-237.01	2	42
autotrade-bot-v12	15m	LINKUSD	75	28	-268.26	0.611	-0.196	-387.21	2	42
autotrade-bot-v12	4h	LINKUSD	23	10	-37.37	0.842	-0.071	-86.71	2	333
lvn-rejection-acceptance-strategy	15m	BTCUSD	108	50	-311.58	0.671	-0.166	-397.34	2	42
lvn-rejection-acceptance-strategy	1h	BTCUSD	201	101	-298.42	0.821	-0.081	-560.74	3	125
lvn-rejection-acceptance-strategy	15m	SOLUSD	228	119	-209.91	0.887	-0.044	-636.37	2	42
lvn-rejection-acceptance-strategy	1h	SOLUSD	237	112	-382.20	0.775	-0.100	-632.13	2	125
lvn-rejection-acceptance-strategy	1h	LINKUSD	258	119	-421.42	0.765	-0.096	-659.78	2	125
lvn-rejection-acceptance-strategy	15m	LINKUSD	320	147	-672.20	0.684	-0.167	-854.73	0	42
lvn-rejection-acceptance-strategy	4h	BTCUSD	162	80	-149.06	0.897	-0.037	-355.70	4	333
lvn-rejection-acceptance-strategy	4h	SOLUSD	160	72	-209.90	0.848	-0.068	-296.91	5	333
lvn-rejection-acceptance-strategy	4h	LINKUSD	175	76	-378.99	0.759	-0.127	-429.18	2	333
nq-scalp-fix-signals	15m	BTCUSD	48	26	-70.09	0.825	-0.069	-164.02	2	42
nq-scalp-fix-signals	1h	BTCUSD	86	45	-72.27	0.906	-0.034	-281.55	3	125
nq-scalp-fix-signals	15m	SOLUSD	91	53	-43.84	0.935	-0.016	-188.44	4	42
nq-scalp-fix-signals	1h	SOLUSD	91	48	-92.60	0.883	-0.043	-248.15	4	125
nq-scalp-fix-signals	1h	LINKUSD	98	56	154.41	1.174	0.083	-57.79	4	125
nq-scalp-fix-signals	15m	LINKUSD	131	61	-294.34	0.770	-0.123	-485.08	3	42
nq-scalp-fix-signals	4h	BTCUSD	70	31	-103.82	0.844	-0.073	-227.45	4	333
nq-scalp-fix-signals	4h	SOLUSD	50	24	-46.52	0.900	-0.038	-114.94	4	333
nq-scalp-fix-signals	4h	LINKUSD	63	22	-250.41	0.636	-0.221	-297.34	2	333
albtrader-nq-btc-gold-multi-tf-signal-bot-v2	15m	BTCUSD	24	10	-105.55	0.458	-0.229	-134.25	3	42
albtrader-nq-btc-gold-multi-tf-signal-bot-v2	1h	BTCUSD	94	44	-214.67	0.718	-0.122	-354.15	1	125
albtrader-nq-btc-gold-multi-tf-signal-bot-v2	1h	SOLUSD	118	57	-65.10	0.929	-0.018	-227.33	4	125
albtrader-nq-btc-gold-multi-tf-signal-bot-v2	1h	LINKUSD	129	53	-377.38	0.651	-0.174	-480.05	3	125
albtrader-nq-btc-gold-multi-tf-signal-bot-v2	15m	SOLUSD	50	24	-86.68	0.797	-0.085	-221.11	3	42
adaptive-s-r-reversal-rsi-divergence-dca-be-stop-5m	1h	LINKUSD	50	23	-231.07	0.483	-0.257	-247.68	3	125
albtrader-nq-btc-gold-multi-tf-signal-bot-v2	4h	BTCUSD	68	34	-53.14	0.907	-0.036	-186.13	4	333
albtrader-nq-btc-gold-multi-tf-signal-bot-v2	4h	SOLUSD	70	29	-131.92	0.725	-0.107	-193.50	5	333
albtrader-nq-btc-gold-multi-tf-signal-bot-v2	15m	LINKUSD	73	35	-120.96	0.806	-0.076	-215.00	4	42
albtrader-nq-btc-gold-multi-tf-signal-bot-v2	4h	LINKUSD	68	21	-261.95	0.526	-0.217	-331.05	3	333
adaptive-s-r-reversal-rsi-divergence-dca-be-stop-5m	15m	LINKUSD	48	23	-163.37	0.635	-0.177	-217.28	3	42
oink-test	15m	BTCUSD	0	0	0.00	0.000	0.000	0.00	0	42
concordance-strategy	4h	BTCUSD	24	11	-12.49	0.951	-0.019	-41.69	4	333
oink-test	15m	SOLUSD	21	8	-145.59	0.371	-0.373	-159.59	2	42
charter-execution-model	15m	BTCUSD	6	4	85.95	3.379	0.720	51.23	2	42
charter-execution-model	1h	BTCUSD	10	4	-30.28	0.650	-0.149	-47.18	2	125
charter-execution-model	4h	BTCUSD	6	3	8.10	1.161	0.066	-8.35	3	333
concordance-strategy	15m	BTCUSD	6	2	-60.06	0.217	-0.519	-59.06	0	42
charter-execution-model	1h	SOLUSD	10	4	85.98	1.832	0.478	57.63	3	125
oink-test	15m	LINKUSD	8	2	-76.93	0.217	-0.494	-85.31	1	42
concordance-strategy	4h	SOLUSD	15	7	22.45	1.179	0.100	-9.23	3	333
charter-execution-model	4h	SOLUSD	8	6	60.00	3.127	0.398	44.01	5	333
charter-execution-model	4h	LINKUSD	6	2	-53.27	0.242	-0.449	-53.83	2	333
bot-acumulacion-ggal-ma-adx	4h	BTCUSD	3	0	-55.78	0.000	-0.992	-54.74	0	333
ema-crossx	15m	BTCUSD	22	9	-156.69	0.334	-0.384	-144.12	1	42
bot-acumulacion-ggal-ma-adx	4h	SOLUSD	4	1	-30.96	0.424	-0.435	-30.43	0	333
charter-execution-model	1h	LINKUSD	6	1	-66.55	0.173	-0.567	-76.02	1	125
bot-acumulacion-ggal-ma-adx	4h	LINKUSD	1	1	8.97	99.000	0.455	8.47	1	333
ema-crossx	4h	BTCUSD	45	19	-176.78	0.604	-0.215	-199.94	2	333
ema-crossx	1h	BTCUSD	50	32	63.08	1.173	0.073	26.95	6	125
ema-crossx	4h	SOLUSD	46	13	-96.88	0.603	-0.124	-200.71	3	333
ema-crossx	15m	SOLUSD	51	22	-114.56	0.774	-0.110	-216.75	1	42
ema-crossx	1h	SOLUSD	68	23	-296.08	0.452	-0.259	-354.85	1	125
ema-crossx	4h	LINKUSD	50	24	-48.74	0.908	-0.036	-113.32	2	333
ema-crossx	1h	LINKUSD	64	31	-46.45	0.927	-0.023	-136.32	4	125
ema-crossx	15m	LINKUSD	70	36	-50.97	0.918	-0.022	-257.07	4	42
strategy-250-xauusd-composite-quality-score	1h	BTCUSD	25	7	-47.11	0.624	-0.094	-107.82	3	125
strategy-250-xauusd-composite-quality-score	15m	BTCUSD	20	4	-87.73	0.262	-0.231	-129.73	0	42
strategy-250-xauusd-composite-quality-score	1h	SOLUSD	32	7	-27.13	0.876	-0.034	-144.63	1	125
strategy-250-xauusd-composite-quality-score	15m	SOLUSD	47	9	-212.26	0.368	-0.254	-280.07	2	42
strategy-250-xauusd-composite-quality-score	4h	BTCUSD	17	2	-72.74	0.456	-0.220	-90.11	1	333
strategy-250-xauusd-composite-quality-score	1h	LINKUSD	32	9	-89.64	0.687	-0.133	-147.32	3	125
strategy-432-btc-donchian-breakout-continuation	15m	BTCUSD	20	4	-67.59	0.437	-0.176	-93.20	1	42
charter-execution-model	15m	SOLUSD	10	5	-61.10	0.361	-0.314	-65.19	2	42
strategy-250-xauusd-composite-quality-score	15m	LINKUSD	44	10	-243.79	0.386	-0.310	-299.23	1	42
strategy-432-btc-donchian-breakout-continuation	15m	SOLUSD	49	19	107.75	1.509	0.113	-47.64	4	42
strategy-432-btc-donchian-breakout-continuation	1h	BTCUSD	36	13	133.22	1.671	0.192	25.40	3	125
strategy-250-xauusd-composite-quality-score	4h	SOLUSD	9	3	0.91	1.022	0.023	-4.11	2	333
strategy-432-btc-donchian-breakout-continuation	15m	LINKUSD	57	23	81.99	1.265	0.075	-118.45	5	42
strategy-432-btc-donchian-breakout-continuation	1h	SOLUSD	34	8	102.24	1.406	0.164	18.23	3	125
strategy-432-btc-donchian-breakout-continuation	4h	BTCUSD	16	4	-8.74	0.914	-0.020	-35.50	3	333
strategy-432-btc-donchian-breakout-continuation	4h	SOLUSD	22	2	-136.32	0.278	-0.348	-146.28	0	333
strategy-432-btc-donchian-breakout-continuation	1h	LINKUSD	43	12	-139.22	0.559	-0.168	-176.44	2	125
strategy-432-btc-donchian-breakout-continuation	4h	LINKUSD	21	7	-3.97	0.968	-0.002	-23.09	2	333
scalping-reversal-strategy	15m	BTCUSD	37	18	-88.86	0.747	-0.120	-189.89	2	42
scalping-reversal-strategy	1h	BTCUSD	77	32	-384.41	0.450	-0.317	-486.17	2	125
scalping-reversal-strategy	15m	SOLUSD	72	43	-79.41	0.862	-0.054	-155.20	4	42
scalping-reversal-strategy	1h	SOLUSD	68	25	-304.15	0.575	-0.260	-400.34	2	125
scalping-reversal-strategy	1h	LINKUSD	88	46	-221.36	0.706	-0.134	-332.06	3	125
scalping-reversal-strategy	15m	LINKUSD	88	43	-153.73	0.806	-0.083	-309.64	5	42
scalping-reversal-strategy	4h	BTCUSD	60	31	-103.03	0.812	-0.088	-78.37	3	333
scalping-reversal-strategy	4h	SOLUSD	43	25	69.40	1.204	0.102	-37.05	4	333
strategy-250-xauusd-composite-quality-score	4h	LINKUSD	11	2	-90.48	0.225	-0.428	-96.32	0	333
scalping-reversal-strategy	4h	LINKUSD	50	32	214.73	1.530	0.207	167.80	6	333
scalping-ichimoku	1h	BTCUSD	46	17	-195.00	0.563	-0.227	-297.92	4	125
scalping-ichimoku	15m	BTCUSD	17	9	-35.77	0.709	-0.101	-101.05	4	42
scalping-ichimoku	1h	SOLUSD	51	15	-371.94	0.260	-0.457	-356.15	1	125
scalping-ichimoku	15m	SOLUSD	45	18	-81.82	0.800	-0.087	-200.77	3	42
scalping-ichimoku	1h	LINKUSD	51	24	-4.62	0.990	0.011	-133.34	3	125
scalping-ichimoku	4h	BTCUSD	32	16	46.36	1.189	0.079	0.08	4	333
scalping-ichimoku	15m	LINKUSD	56	23	-242.00	0.537	-0.237	-338.81	1	42
scalping-ichimoku	4h	SOLUSD	48	19	-132.51	0.660	-0.145	-145.37	2	333
scalping-entry-exit-indicator-by-diget	15m	BTCUSD	234	76	-405.62	0.673	-0.108	-691.79	1	42
scalping-ichimoku	4h	LINKUSD	41	15	-190.96	0.516	-0.254	-210.02	3	333
scalping-entry-exit-indicator-by-diget	1h	BTCUSD	511	154	-839.15	0.476	-0.182	-927.23	0	125
scalping-entry-exit-indicator-by-diget	15m	SOLUSD	625	210	-807.92	0.670	-0.135	-944.15	1	42
scalping-entry-exit-indicator-by-diget	1h	SOLUSD	612	198	-722.90	0.702	-0.104	-872.49	1	125
scalping-entry-exit-indicator-by-diget	15m	LINKUSD	632	223	-894.24	0.533	-0.174	-973.06	0	42
scalping-entry-exit-indicator-by-diget	1h	LINKUSD	610	235	-697.63	0.697	-0.094	-889.36	1	125
scalping-entry-exit-indicator-by-diget	4h	BTCUSD	396	141	-322.50	0.866	-0.041	-593.90	4	333
scalping-entry-exit-indicator-by-diget	4h	SOLUSD	401	148	-334.57	0.828	-0.047	-555.23	2	333
scalping-entry-exit-indicator-by-diget	4h	LINKUSD	401	148	-338.52	0.817	-0.046	-564.47	3	333
thrax-quickstrike-5-mins-scalping	15m	BTCUSD	26	8	-229.80	0.216	-0.505	-213.50	1	42
thrax-quickstrike-5-mins-scalping	1h	BTCUSD	88	44	-80.21	0.896	-0.038	-311.93	2	125
thrax-quickstrike-5-mins-scalping	15m	SOLUSD	69	31	-171.86	0.707	-0.137	-292.24	2	42
thrax-quickstrike-5-mins-scalping	1h	SOLUSD	126	65	112.70	1.116	0.056	-228.35	5	125
thrax-quickstrike-5-mins-scalping	4h	BTCUSD	145	78	176.35	1.143	0.064	-36.95	5	333
thrax-quickstrike-5-mins-scalping	1h	LINKUSD	146	64	-221.07	0.815	-0.076	-432.89	2	125
thrax-quickstrike-5-mins-scalping	15m	LINKUSD	85	36	-290.72	0.601	-0.194	-402.44	3	42
concordance-strategy	4h	LINKUSD	26	15	77.69	1.415	0.155	61.96	5	333
scalper-s-moving-average-dyna	1h	BTCUSD	114	59	-145.44	0.845	-0.062	-394.93	3	125
scalper-s-moving-average-dyna	15m	BTCUSD	46	25	-14.30	0.960	-0.007	-99.45	4	42
scalper-s-moving-average-dyna	4h	BTCUSD	101	48	-200.60	0.801	-0.107	-259.99	4	333
scalper-s-moving-average-dyna	1h	SOLUSD	138	68	-281.66	0.750	-0.113	-436.92	1	125
thrax-quickstrike-5-mins-scalping	4h	SOLUSD	177	91	335.55	1.216	0.099	41.86	5	333
scalper-s-moving-average-dyna	15m	SOLUSD	127	64	-225.17	0.782	-0.090	-431.81	3	42
scalper-s-moving-average-dyna	4h	SOLUSD	94	41	-143.55	0.845	-0.079	-212.08	4	333
scalper-s-moving-average-dyna	1h	LINKUSD	133	60	-162.08	0.871	-0.052	-446.29	3	125
scalper-s-moving-average-dyna	4h	LINKUSD	94	50	-23.43	0.971	-0.003	-151.59	4	333
scalper-s-moving-average-dyna	15m	LINKUSD	152	70	-470.11	0.630	-0.198	-512.85	2	42
thrax-quickstrike-5-mins-scalping	4h	LINKUSD	179	91	38.23	1.025	0.021	-152.05	3	333
9-15-ema-scalper	4h	BTCUSD	53	28	-35.82	0.924	-0.022	-98.62	5	333
9-15-ema-scalper	1h	BTCUSD	72	46	177.36	1.329	0.125	24.93	6	125
9-15-ema-scalper	15m	BTCUSD	34	17	-141.96	0.528	-0.223	-112.67	0	42
9-15-ema-scalper	4h	SOLUSD	13	8	84.93	1.996	0.373	75.41	2	333
9-15-ema-scalper	1h	SOLUSD	3	2	-2.81	0.844	-0.052	-4.66	1	125
concordance-strategy	1h	BTCUSD	26	10	-87.62	0.626	-0.175	-129.93	2	125
parabolic-sar-heikin-ashi-mtf-candle-scalper	15m	BTCUSD	62	14	-147.38	0.353	-0.129	-274.28	0	42
parabolic-sar-heikin-ashi-mtf-candle-scalper	1h	BTCUSD	216	40	-497.55	0.307	-0.160	-691.09	0	125
parabolic-sar-heikin-ashi-mtf-candle-scalper	1h	SOLUSD	248	43	-542.26	0.277	-0.162	-693.54	0	125
parabolic-sar-heikin-ashi-mtf-candle-scalper	15m	SOLUSD	222	45	-392.06	0.378	-0.114	-666.67	0	42
parabolic-sar-heikin-ashi-mtf-candle-scalper	1h	LINKUSD	250	46	-566.30	0.303	-0.166	-715.33	0	125
scalper-sma-rsi-macd-entry-exit-signals-v2	1h	BTCUSD	1	0	-19.81	0.000	-1.000	-19.27	0	125
scalper-sma-rsi-macd-entry-exit-signals-v2	15m	BTCUSD	3	1	-26.78	0.297	-0.446	-34.39	1	42
scalper-sma-rsi-macd-entry-exit-signals-v2	4h	SOLUSD	2	1	-2.13	0.874	-0.087	-10.25	1	333
scalper-sma-rsi-macd-entry-exit-signals-v2	1h	SOLUSD	1	0	-19.05	0.000	-1.000	-19.80	0	125
scalper-sma-rsi-macd-entry-exit-signals-v2	4h	LINKUSD	1	0	-19.92	0.000	-1.000	-19.79	0	333
parabolic-sar-heikin-ashi-mtf-candle-scalper	15m	LINKUSD	258	55	-448.14	0.420	-0.114	-726.34	1	42
scalper-sma-rsi-macd-entry-exit-signals-v2	15m	SOLUSD	0	0	0.00	0.000	0.000	0.00	0	42
scalper-sma-rsi-macd-entry-exit-signals-v2	1h	LINKUSD	3	1	-25.81	0.347	-0.428	-28.21	1	125
scalper-sma-rsi-macd-entry-exit-signals-v2	15m	LINKUSD	3	0	-57.59	0.000	-0.982	-57.67	0	42
scalpers-macd-vwap-filter	15m	BTCUSD	34	20	-39.53	0.857	-0.051	-135.77	3	42
scalpers-macd-vwap-filter	4h	BTCUSD	106	54	50.96	1.062	0.034	-32.10	3	333
scalpers-macd-vwap-filter	1h	BTCUSD	120	59	-176.22	0.811	-0.073	-341.93	1	125
charter-execution-model	15m	LINKUSD	8	1	-64.84	0.179	-0.416	-81.85	0	42
scalpers-macd-vwap-filter	4h	SOLUSD	101	54	170.28	1.242	0.096	-25.62	6	333
scalpers-macd-vwap-filter	1h	SOLUSD	148	74	-226.27	0.803	-0.079	-427.01	2	125
scalpers-macd-vwap-filter	15m	SOLUSD	103	51	-97.19	0.903	-0.042	-334.92	3	42
scalpers-macd-vwap-filter	4h	LINKUSD	114	47	-281.67	0.694	-0.138	-362.88	3	333
scalpers-macd-vwap-filter	1h	LINKUSD	148	58	-406.52	0.670	-0.165	-551.82	3	125
scalpers-macd-vwap-filter	15m	LINKUSD	139	67	-110.24	0.912	-0.027	-326.88	3	42
concordance-strategy	15m	SOLUSD	23	12	4.97	1.025	0.019	-78.78	3	42
swing-failure-pattern-sfp-engine-agpro-series	15m	BTCUSD	19	8	-137.08	0.324	-0.390	-162.30	3	42
swing-failure-pattern-sfp-engine-agpro-series	1h	BTCUSD	40	22	53.39	1.174	0.081	-55.13	3	125
swing-failure-pattern-sfp-engine-agpro-series	4h	BTCUSD	22	10	-110.37	0.488	-0.272	-79.01	2	333
swing-failure-pattern-sfp-engine-agpro-series	4h	SOLUSD	28	12	-31.44	0.883	-0.058	-52.93	3	333
swing-failure-pattern-sfp-engine-agpro-series	1h	SOLUSD	42	18	-208.21	0.485	-0.281	-261.69	2	125
swing-failure-pattern-sfp-engine-agpro-series	15m	SOLUSD	38	23	37.10	1.121	0.059	5.06	3	42
swing-failure-pattern-sfp-engine-agpro-series	4h	LINKUSD	25	8	-201.65	0.352	-0.443	-212.31	2	333
swing-failure-pattern-sfp-engine-agpro-series	1h	LINKUSD	41	21	-43.99	0.887	-0.044	-111.24	4	125
swing-failure-pattern-sfp-engine-agpro-series	15m	LINKUSD	42	21	-195.40	0.492	-0.253	-280.78	2	42
swing-gradient-tpos-boswaves	15m	BTCUSD	47	18	-214.51	0.530	-0.255	-258.18	1	42
swing-gradient-tpos-boswaves	1h	BTCUSD	66	31	-225.90	0.628	-0.187	-351.53	1	125
swing-gradient-tpos-boswaves	1h	SOLUSD	77	37	-247.58	0.613	-0.174	-272.58	1	125
swing-gradient-tpos-boswaves	15m	SOLUSD	100	53	-192.22	0.763	-0.101	-309.89	3	42
swing-gradient-tpos-boswaves	4h	BTCUSD	44	19	-136.28	0.675	-0.159	-154.23	1	333
concordance-strategy	15m	LINKUSD	28	6	-304.36	0.100	-0.643	-345.76	0	42
swing-reversal-auto-targets-jpt-module-1	1h	BTCUSD	109	51	-112.75	0.895	-0.039	-300.31	3	125
swing-reversal-auto-targets-jpt-module-1	15m	BTCUSD	68	38	-7.70	0.988	0.007	-175.69	3	42
swing-reversal-auto-targets-jpt-module-1	1h	SOLUSD	119	67	172.15	1.152	0.086	44.49	3	125
swing-reversal-auto-targets-jpt-module-1	1h	LINKUSD	137	64	-279.89	0.784	-0.109	-503.06	2	125
swing-reversal-auto-targets-jpt-module-1	15m	SOLUSD	137	69	-104.17	0.927	-0.028	-370.94	1	42
swing-reversal-auto-targets-jpt-module-1	4h	BTCUSD	70	35	-22.41	0.966	-0.002	-97.65	3	333
swing-gradient-tpos-boswaves	4h	SOLUSD	35	20	51.08	1.193	0.072	2.03	5	333
swing-reversal-auto-targets-jpt-module-1	4h	SOLUSD	72	34	-23.71	0.961	-0.011	-82.04	3	333
swing-gradient-tpos-boswaves	1h	LINKUSD	92	39	-323.21	0.618	-0.202	-429.98	0	125
swing-reversal-auto-targets-jpt-module-1	4h	LINKUSD	81	39	3.13	1.004	0.017	-24.95	4	333
swing-reversal-auto-targets-jpt-module-1	15m	LINKUSD	169	75	-261.63	0.850	-0.074	-519.52	3	42
concordance-strategy	1h	SOLUSD	29	13	-128.42	0.499	-0.237	-145.40	3	125
swing-gradient-tpos-boswaves	15m	LINKUSD	142	59	-500.52	0.577	-0.236	-602.07	0	42
swing-gradient-tpos-boswaves	4h	LINKUSD	45	18	-235.02	0.489	-0.294	-270.27	3	333
rally-base-drop-snd-pivots-strategy-luxalgo-x-pineindicators	15m	BTCUSD	8	5	18.40	1.447	0.122	-17.04	4	42
rally-base-drop-snd-pivots-strategy-luxalgo-x-pineindicators	4h	BTCUSD	11	7	117.58	2.572	0.528	50.51	4	333
rally-base-drop-snd-pivots-strategy-luxalgo-x-pineindicators	1h	BTCUSD	28	13	-19.79	0.916	-0.025	-91.03	2	125
rally-base-drop-snd-pivots-strategy-luxalgo-x-pineindicators	15m	SOLUSD	28	8	-173.60	0.372	-0.341	-174.58	1	42
rally-base-drop-snd-pivots-strategy-luxalgo-x-pineindicators	1h	SOLUSD	29	8	-139.45	0.537	-0.251	-203.28	2	125
rally-base-drop-snd-pivots-strategy-luxalgo-x-pineindicators	4h	SOLUSD	11	1	-80.41	0.375	-0.362	-81.20	1	333
rally-base-drop-snd-pivots-strategy-luxalgo-x-pineindicators	15m	LINKUSD	29	7	-183.44	0.416	-0.341	-227.27	0	42
rally-base-drop-snd-pivots-strategy-luxalgo-x-pineindicators	1h	LINKUSD	22	9	45.20	1.229	0.118	-5.05	3	125
rally-base-drop-snd-pivots-strategy-luxalgo-x-pineindicators	4h	LINKUSD	19	5	-132.33	0.352	-0.370	-141.37	2	333
fast-v-slow-moving-averages-strategy-variable-divonn1994	4h	BTCUSD	63	39	-32.34	0.921	-0.021	-114.86	4	333
fast-v-slow-moving-averages-strategy-variable-divonn1994	4h	SOLUSD	76	50	-126.09	0.721	-0.088	-201.33	2	333
ms-hypersupertrend	15m	BTCUSD	14	8	119.79	1.964	0.436	33.06	2	42
fast-v-slow-moving-averages-strategy-variable-divonn1994	15m	BTCUSD	24	17	-40.64	0.660	-0.084	-109.82	1	42
fast-v-slow-moving-averages-strategy-variable-divonn1994	4h	LINKUSD	71	50	91.64	1.201	0.069	4.14	5	333
ms-hypersupertrend	1h	BTCUSD	22	12	31.37	1.158	0.089	-21.94	4	125
fast-v-slow-moving-averages-strategy-variable-divonn1994	1h	BTCUSD	75	45	-122.87	0.722	-0.084	-271.89	3	125
contrarian-scalping-counter-trend-bb-envelope-adx-and-stochastic	15m	BTCUSD	1678	291	-975.72	0.434	-0.125	-969.73	1	42
ms-hypersupertrend	15m	SOLUSD	36	19	6.95	1.020	0.028	-106.52	2	42
ms-hypersupertrend	4h	BTCUSD	18	8	-84.17	0.539	-0.238	-94.68	1	333
ms-hypersupertrend	1h	SOLUSD	28	14	25.32	1.098	0.061	-109.83	2	125
contrarian-scalping-counter-trend-bb-envelope-adx-and-stochastic	15m	SOLUSD	2161	426	-968.36	0.512	-0.092	-961.13	0	42
ms-hypersupertrend	15m	LINKUSD	55	28	344.07	1.523	0.300	61.29	3	42
fast-v-slow-moving-averages-strategy-variable-divonn1994	1h	SOLUSD	106	65	-165.05	0.731	-0.083	-305.01	1	125
contrarian-scalping-counter-trend-bb-envelope-adx-and-stochastic	1h	BTCUSD	1700	296	-980.02	0.201	-0.132	-975.16	0	125
contrarian-scalping-counter-trend-bb-envelope-adx-and-stochastic	15m	LINKUSD	2051	422	-980.20	0.396	-0.098	-980.06	0	42
fast-v-slow-moving-averages-strategy-variable-divonn1994	15m	SOLUSD	86	53	-186.95	0.583	-0.119	-345.30	2	42
ms-hypersupertrend	4h	SOLUSD	10	6	64.18	1.869	0.361	65.96	2	333
contrarian-scalping-counter-trend-bb-envelope-adx-and-stochastic	1h	SOLUSD	2117	415	-973.64	0.296	-0.100	-969.83	0	125
contrarian-scalping-counter-trend-bb-envelope-adx-and-stochastic	4h	BTCUSD	2185	461	-960.64	0.358	-0.084	-963.50	1	333
